"";"palavras";"n";"tot_rel"
"1880";"hipotese";36;9,26433462776676e-05
"1881";"identificado";36;9,26433462776676e-05
"1882";"janaina";36;9,26433462776676e-05
"1883";"ligado";36;9,26433462776676e-05
"1884";"mello";36;9,26433462776676e-05
"1885";"mortadela";36;9,26433462776676e-05
"1886";"motorista";36;9,26433462776676e-05
"1887";"objetos";36;9,26433462776676e-05
"1888";"pagos";36;9,26433462776676e-05
"1889";"peemedebista";36;9,26433462776676e-05
"1890";"petrolao";36;9,26433462776676e-05
"1891";"posto";36;9,26433462776676e-05
"1892";"produto";36;9,26433462776676e-05
"1893";"quarto";36;9,26433462776676e-05
"1894";"reduzir";36;9,26433462776676e-05
"1895";"relata";36;9,26433462776676e-05
"1896";"ruim";36;9,26433462776676e-05
"1897";"seguida";36;9,26433462776676e-05
"1898";"usada";36;9,26433462776676e-05
"1899";"verba";36;9,26433462776676e-05
"1900";"verdadeira";36;9,26433462776676e-05
"1901";"vidente";36;9,26433462776676e-05
"1902";"william";36;9,26433462776676e-05
"1903";"x";36;9,26433462776676e-05
"1904";"agente";35;9,00699199921768e-05
"1905";"analisar";35;9,00699199921768e-05
"1906";"andre";35;9,00699199921768e-05
"1907";"anular";35;9,00699199921768e-05
"1908";"aprovacao";35;9,00699199921768e-05
"1909";"argumentou";35;9,00699199921768e-05
"1910";"armados";35;9,00699199921768e-05
"1911";"beneficio";35;9,00699199921768e-05
"1912";"braco";35;9,00699199921768e-05
"1913";"calar";35;9,00699199921768e-05
"1914";"cidadania";35;9,00699199921768e-05
"1915";"ciencia";35;9,00699199921768e-05
"1916";"circo";35;9,00699199921768e-05
"1917";"demonstrou";35;9,00699199921768e-05
"1918";"depressao";35;9,00699199921768e-05
"1919";"eis";35;9,00699199921768e-05
"1920";"escandalos";35;9,00699199921768e-05
"1921";"escolha";35;9,00699199921768e-05
"1922";"facil";35;9,00699199921768e-05
"1923";"fechado";35;9,00699199921768e-05
"1924";"fundamental";35;9,00699199921768e-05
"1925";"gostou";35;9,00699199921768e-05
"1926";"identificar";35;9,00699199921768e-05
"1927";"indica";35;9,00699199921768e-05
"1928";"inimigos";35;9,00699199921768e-05
"1929";"internacionais";35;9,00699199921768e-05
"1930";"interno";35;9,00699199921768e-05
"1931";"irregularidades";35;9,00699199921768e-05
"1932";"joaquim";35;9,00699199921768e-05
"1933";"julgado";35;9,00699199921768e-05
"1934";"julho";35;9,00699199921768e-05
"1935";"leu";35;9,00699199921768e-05
"1936";"leva";35;9,00699199921768e-05
"1937";"loja";35;9,00699199921768e-05
"1938";"marcondes";35;9,00699199921768e-05
"1939";"marcos";35;9,00699199921768e-05
"1940";"marketing";35;9,00699199921768e-05
"1941";"neymar";35;9,00699199921768e-05
"1942";"numeros";35;9,00699199921768e-05
"1943";"objeto";35;9,00699199921768e-05
"1944";"pauta";35;9,00699199921768e-05
"1945";"post";35;9,00699199921768e-05
"1946";"resto";35;9,00699199921768e-05
"1947";"seguir";35;9,00699199921768e-05
"1948";"tantos";35;9,00699199921768e-05
"1949";"triste";35;9,00699199921768e-05
"1950";"verbas";35;9,00699199921768e-05
"1951";"waldir";35;9,00699199921768e-05
"1952";"xi";35;9,00699199921768e-05
"1953";"aparecer";34;8,7496493706686e-05
"1954";"aparelho";34;8,7496493706686e-05
"1955";"apresentado";34;8,7496493706686e-05
"1956";"atacou";34;8,7496493706686e-05
"1957";"cabe";34;8,7496493706686e-05
"1958";"carl";34;8,7496493706686e-05
"1959";"causar";34;8,7496493706686e-05
"1960";"cena";34;8,7496493706686e-05
"1961";"colombia";34;8,7496493706686e-05
"1962";"comer";34;8,7496493706686e-05
"1963";"condenados";34;8,7496493706686e-05
"1964";"constitucional";34;8,7496493706686e-05
"1965";"conter";34;8,7496493706686e-05
"1966";"conversar";34;8,7496493706686e-05
"1967";"coordenador";34;8,7496493706686e-05
"1968";"curto";34;8,7496493706686e-05
"1969";"daqui";34;8,7496493706686e-05
"1970";"delatores";34;8,7496493706686e-05
"1971";"desemprego";34;8,7496493706686e-05
"1972";"desvio";34;8,7496493706686e-05
"1973";"dignidade";34;8,7496493706686e-05
"1974";"disparou";34;8,7496493706686e-05
"1975";"divulga";34;8,7496493706686e-05
"1976";"divulgadas";34;8,7496493706686e-05
"1977";"entregou";34;8,7496493706686e-05
"1978";"especialmente";34;8,7496493706686e-05
"1979";"existencia";34;8,7496493706686e-05
"1980";"fieis";34;8,7496493706686e-05
"1981";"google";34;8,7496493706686e-05
"1982";"grosso";34;8,7496493706686e-05
"1983";"icbm";34;8,7496493706686e-05
"1984";"jovens";34;8,7496493706686e-05
"1985";"lembrar";34;8,7496493706686e-05
"1986";"liberacao";34;8,7496493706686e-05
"1987";"ligacao";34;8,7496493706686e-05
"1988";"material";34;8,7496493706686e-05
"1989";"medio";34;8,7496493706686e-05
"1990";"membro";34;8,7496493706686e-05
"1991";"mesa";34;8,7496493706686e-05
"1992";"militantes";34;8,7496493706686e-05
"1993";"morreram";34;8,7496493706686e-05
"1994";"obama";34;8,7496493706686e-05
"1995";"ocorrer";34;8,7496493706686e-05
"1996";"olha";34;8,7496493706686e-05
"1997";"olhos";34;8,7496493706686e-05
"1998";"paciente";34;8,7496493706686e-05
"1999";"parecer";34;8,7496493706686e-05
"2000";"pegou";34;8,7496493706686e-05
"2001";"perguntou";34;8,7496493706686e-05
"2002";"precisava";34;8,7496493706686e-05
"2003";"premio";34;8,7496493706686e-05
"2004";"pro";34;8,7496493706686e-05
"2005";"pronto";34;8,7496493706686e-05
"2006";"rapidamente";34;8,7496493706686e-05
"2007";"regras";34;8,7496493706686e-05
"2008";"salvador";34;8,7496493706686e-05
"2009";"sangria";34;8,7496493706686e-05
"2010";"santiago";34;8,7496493706686e-05
"2011";"testemunhas";34;8,7496493706686e-05
"2012";"time";34;8,7496493706686e-05
"2013";"trabalhador";34;8,7496493706686e-05
"2014";"trechos";34;8,7496493706686e-05
"2015";"venda";34;8,7496493706686e-05
"2016";"vinson";34;8,7496493706686e-05
"2017";"alimentos";33;8,49230674211953e-05
"2018";"ameacado";33;8,49230674211953e-05
"2019";"amorim";33;8,49230674211953e-05
"2020";"andamento";33;8,49230674211953e-05
"2021";"atingiu";33;8,49230674211953e-05
"2022";"b";33;8,49230674211953e-05
"2023";"beneficios";33;8,49230674211953e-05
"2024";"boas";33;8,49230674211953e-05
"2025";"caminhoneiros";33;8,49230674211953e-05
"2026";"campos";33;8,49230674211953e-05
"2027";"cedo";33;8,49230674211953e-05
"2028";"celso";33;8,49230674211953e-05
"2029";"certamente";33;8,49230674211953e-05
"2030";"competencia";33;8,49230674211953e-05
"2031";"concluiu";33;8,49230674211953e-05
"2032";"controlar";33;8,49230674211953e-05
"2033";"danos";33;8,49230674211953e-05
"2034";"debate";33;8,49230674211953e-05
"2035";"edicao";33;8,49230674211953e-05
"2036";"edificio";33;8,49230674211953e-05
"2037";"eventual";33;8,49230674211953e-05
"2038";"feliz";33;8,49230674211953e-05
"2039";"financeiro";33;8,49230674211953e-05
"2040";"formacao";33;8,49230674211953e-05
"2041";"franco";33;8,49230674211953e-05
"2042";"funcionaria";33;8,49230674211953e-05
"2043";"gay";33;8,49230674211953e-05
"2044";"geracao";33;8,49230674211953e-05
"2045";"gerar";33;8,49230674211953e-05
"2046";"horizonte";33;8,49230674211953e-05
"2047";"jinping";33;8,49230674211953e-05
"2048";"lobista";33;8,49230674211953e-05
"2049";"mandar";33;8,49230674211953e-05
"2050";"matou";33;8,49230674211953e-05
"2051";"mauricio";33;8,49230674211953e-05
"2052";"mentiras";33;8,49230674211953e-05
"2053";"merece";33;8,49230674211953e-05
"2054";"nu";33;8,49230674211953e-05
"2055";"ordenou";33;8,49230674211953e-05
"2056";"organizacoes";33;8,49230674211953e-05
"2057";"orgulho";33;8,49230674211953e-05
"2058";"penitenciaria";33;8,49230674211953e-05
"2059";"permite";33;8,49230674211953e-05
"2060";"precisam";33;8,49230674211953e-05
"2061";"presidentes";33;8,49230674211953e-05
"2062";"promover";33;8,49230674211953e-05
"2063";"pronunciou";33;8,49230674211953e-05
"2064";"punicao";33;8,49230674211953e-05
"2065";"secreto";33;8,49230674211953e-05
"2066";"soltar";33;8,49230674211953e-05
"2067";"soube";33;8,49230674211953e-05
"2068";"televisao";33;8,49230674211953e-05
"2069";"toma";33;8,49230674211953e-05
"2070";"uss";33;8,49230674211953e-05
"2071";"vagabundo";33;8,49230674211953e-05
"2072";"versao";33;8,49230674211953e-05
"2073";"zelotes";33;8,49230674211953e-05
"2074";"acreditar";32;8,23496411357045e-05
"2075";"acusa";32;8,23496411357045e-05
"2076";"age";32;8,23496411357045e-05
"2077";"alemanha";32;8,23496411357045e-05
"2078";"ambiente";32;8,23496411357045e-05
"2079";"avaliacao";32;8,23496411357045e-05
"2080";"baixo";32;8,23496411357045e-05
"2081";"balistico";32;8,23496411357045e-05
"2082";"bispo";32;8,23496411357045e-05
"2083";"bittar";32;8,23496411357045e-05
"2084";"boechat";32;8,23496411357045e-05
"2085";"caetano";32;8,23496411357045e-05
"2086";"carlinhos";32;8,23496411357045e-05
"2087";"conseguiram";32;8,23496411357045e-05
"2088";"criou";32;8,23496411357045e-05
"2089";"deixaram";32;8,23496411357045e-05
"2090";"demitido";32;8,23496411357045e-05
"2091";"demonstra";32;8,23496411357045e-05
"2092";"dengue";32;8,23496411357045e-05
"2093";"disposicao";32;8,23496411357045e-05
"2094";"doacao";32;8,23496411357045e-05
"2095";"doente";32;8,23496411357045e-05
"2096";"empreiteiro";32;8,23496411357045e-05
"2097";"ensino";32;8,23496411357045e-05
"2098";"entendeu";32;8,23496411357045e-05
"2099";"entregue";32;8,23496411357045e-05
"2100";"enviada";32;8,23496411357045e-05
"2101";"escrito";32;8,23496411357045e-05
"2102";"espera";32;8,23496411357045e-05
"2103";"estudos";32;8,23496411357045e-05
"2104";"fugir";32;8,23496411357045e-05
"2105";"genero";32;8,23496411357045e-05
"2106";"grampo";32;8,23496411357045e-05
"2107";"greve";32;8,23496411357045e-05
"2108";"gritos";32;8,23496411357045e-05
"2109";"humana";32;8,23496411357045e-05
"2110";"igual";32;8,23496411357045e-05
"2111";"importantes";32;8,23496411357045e-05
"2112";"inclui";32;8,23496411357045e-05
"2113";"junior";32;8,23496411357045e-05
"2114";"juridica";32;8,23496411357045e-05
"2115";"legais";32;8,23496411357045e-05
"2116";"liminar";32;8,23496411357045e-05
"2117";"magno";32;8,23496411357045e-05
"2118";"maluf";32;8,23496411357045e-05
"2119";"manutencao";32;8,23496411357045e-05
"2120";"martins";32;8,23496411357045e-05
"2121";"metade";32;8,23496411357045e-05
"2122";"microcefalia";32;8,23496411357045e-05
"2123";"namorada";32;8,23496411357045e-05
"2124";"nesses";32;8,23496411357045e-05
"2125";"novela";32;8,23496411357045e-05
"2126";"oi";32;8,23496411357045e-05
"2127";"papuda";32;8,23496411357045e-05
"2128";"parabens";32;8,23496411357045e-05
"2129";"partiu";32;8,23496411357045e-05
"2130";"passagem";32;8,23496411357045e-05
"2131";"passaram";32;8,23496411357045e-05
"2132";"passo";32;8,23496411357045e-05
"2133";"pesquisadores";32;8,23496411357045e-05
"2134";"pessoalmente";32;8,23496411357045e-05
"2135";"profissao";32;8,23496411357045e-05
"2136";"pronunciamento";32;8,23496411357045e-05
"2137";"protesto";32;8,23496411357045e-05
"2138";"rapaz";32;8,23496411357045e-05
"2139";"roubar";32;8,23496411357045e-05
"2140";"sai";32;8,23496411357045e-05
"2141";"tiros";32;8,23496411357045e-05
"2142";"transferido";32;8,23496411357045e-05
"2143";"transmissao";32;8,23496411357045e-05
"2144";"vantagens";32;8,23496411357045e-05
"2145";"vaticano";32;8,23496411357045e-05
"2146";"vera";32;8,23496411357045e-05
"2147";"viva";32;8,23496411357045e-05
"2148";"acusados";31;7,97762148502137e-05
"2149";"afastar";31;7,97762148502137e-05
"2150";"agricultura";31;7,97762148502137e-05
"2151";"ali";31;7,97762148502137e-05
"2152";"aposentados";31;7,97762148502137e-05
"2153";"aprovado";31;7,97762148502137e-05
"2154";"augusto";31;7,97762148502137e-05
"2155";"autoria";31;7,97762148502137e-05
"2156";"britanico";31;7,97762148502137e-05
"2157";"chefes";31;7,97762148502137e-05
"2158";"civis";31;7,97762148502137e-05
"2159";"confirmada";31;7,97762148502137e-05
"2160";"confirmaram";31;7,97762148502137e-05
"2161";"considerada";31;7,97762148502137e-05
"2162";"cristo";31;7,97762148502137e-05
"2163";"dada";31;7,97762148502137e-05
"2164";"declarar";31;7,97762148502137e-05
"2165";"desembargador";31;7,97762148502137e-05
"2166";"diferenca";31;7,97762148502137e-05
"2167";"doutor";31;7,97762148502137e-05
"2168";"enorme";31;7,97762148502137e-05
"2169";"espanha";31;7,97762148502137e-05
"2170";"faco";31;7,97762148502137e-05
"2171";"famosa";31;7,97762148502137e-05
"2172";"garcia";31;7,97762148502137e-05
"2173";"gas";31;7,97762148502137e-05
"2174";"guarda";31;7,97762148502137e-05
"2175";"historico";31;7,97762148502137e-05
"2176";"ilegais";31;7,97762148502137e-05
"2177";"informar";31;7,97762148502137e-05
"2178";"inglaterra";31;7,97762148502137e-05
"2179";"julgar";31;7,97762148502137e-05
"2180";"loures";31;7,97762148502137e-05
"2181";"mandados";31;7,97762148502137e-05
"2182";"mente";31;7,97762148502137e-05
"2183";"microfone";31;7,97762148502137e-05
"2184";"milionario";31;7,97762148502137e-05
"2185";"mora";31;7,97762148502137e-05
"2186";"nasa";31;7,97762148502137e-05
"2187";"opcao";31;7,97762148502137e-05
"2188";"origem";31;7,97762148502137e-05
"2189";"ouvir";31;7,97762148502137e-05
"2190";"perde";31;7,97762148502137e-05
"2191";"perguntas";31;7,97762148502137e-05
"2192";"poderiam";31;7,97762148502137e-05
"2193";"postado";31;7,97762148502137e-05
"2194";"postagens";31;7,97762148502137e-05
"2195";"primeiros";31;7,97762148502137e-05
"2196";"prisoes";31;7,97762148502137e-05
"2197";"programas";31;7,97762148502137e-05
"2198";"quantia";31;7,97762148502137e-05
"2199";"representantes";31;7,97762148502137e-05
"2200";"salarios";31;7,97762148502137e-05
"2201";"schahin";31;7,97762148502137e-05
"2202";"seres";31;7,97762148502137e-05
"2203";"sexta";31;7,97762148502137e-05
"2204";"sirio";31;7,97762148502137e-05
"2205";"suicidio";31;7,97762148502137e-05
"2206";"tcu";31;7,97762148502137e-05
"2207";"tipos";31;7,97762148502137e-05
"2208";"tira";31;7,97762148502137e-05
"2209";"trabalham";31;7,97762148502137e-05
"2210";"tratado";31;7,97762148502137e-05
"2211";"usados";31;7,97762148502137e-05
"2212";"vazamento";31;7,97762148502137e-05
"2213";"victor";31;7,97762148502137e-05
"2214";"youtube";31;7,97762148502137e-05
"2215";"acham";30;7,7202788564723e-05
"2216";"acordos";30;7,7202788564723e-05
"2217";"acreditam";30;7,7202788564723e-05
"2218";"aeronaves";30;7,7202788564723e-05
"2219";"ahhh";30;7,7202788564723e-05
"2220";"alberto";30;7,7202788564723e-05
"2221";"aparecem";30;7,7202788564723e-05
"2222";"argentina";30;7,7202788564723e-05
"2223";"argumento";30;7,7202788564723e-05
"2224";"assedio";30;7,7202788564723e-05
"2225";"assinou";30;7,7202788564723e-05
"2226";"cabo";30;7,7202788564723e-05
"2227";"calma";30;7,7202788564723e-05
"2228";"candidatar";30;7,7202788564723e-05
"2229";"cao";30;7,7202788564723e-05
"2230";"causando";30;7,7202788564723e-05
"2231";"claramente";30;7,7202788564723e-05
"2232";"comite";30;7,7202788564723e-05
"2233";"cor";30;7,7202788564723e-05
"2234";"credito";30;7,7202788564723e-05
"2235";"d";30;7,7202788564723e-05
"2236";"delegados";30;7,7202788564723e-05
"2237";"detentos";30;7,7202788564723e-05
"2238";"diogo";30;7,7202788564723e-05
"2239";"distancia";30;7,7202788564723e-05
"2240";"elementos";30;7,7202788564723e-05
"2241";"eliseu";30;7,7202788564723e-05
"2242";"extra";30;7,7202788564723e-05
"2243";"extrema";30;7,7202788564723e-05
"2244";"fisica";30;7,7202788564723e-05
"2245";"flagrante";30;7,7202788564723e-05
"2246";"fundos";30;7,7202788564723e-05
"2247";"inves";30;7,7202788564723e-05
"2248";"italiano";30;7,7202788564723e-05
"2249";"latina";30;7,7202788564723e-05
"2250";"lixo";30;7,7202788564723e-05
"2251";"localizado";30;7,7202788564723e-05
"2252";"louco";30;7,7202788564723e-05
"2253";"mario";30;7,7202788564723e-05
"2254";"mesmos";30;7,7202788564723e-05
"2255";"momentos";30;7,7202788564723e-05
"2256";"natal";30;7,7202788564723e-05
"2257";"negociacao";30;7,7202788564723e-05
"2258";"negro";30;7,7202788564723e-05
"2259";"obviamente";30;7,7202788564723e-05
"2260";"ocorrencia";30;7,7202788564723e-05
"2261";"pacote";30;7,7202788564723e-05
"2262";"paes";30;7,7202788564723e-05
"2263";"pasta";30;7,7202788564723e-05
"2264";"pobreza";30;7,7202788564723e-05
"2265";"previsto";30;7,7202788564723e-05
"2266";"professores";30;7,7202788564723e-05
